X,Y,OBJECTID,FULLNAME,NAME,ENTRANCENAME,ALIAS1,ALIAS2,JURISDICTION,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,RESTROOMS,Lat,Lon,Notes,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN,VEHICLEENTRANCE,GREENWAYENTRANCE,PEDESTRIANENTRANCE,PARKINGSTREET,PARKINGLOT,CAMPING
-78.8283725359342,35.7289530870206,710,Seagroves Farm Park - Pedestrian Entrance,Seagroves Farm Park,Pedestrian Entrance,,,Town of Apex,"201 Parkfield Dr., Apex, NC","201 Parkfield Dr., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.727813,-78.828484,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.8303586591482,35.7296604770121,711,Seagroves Farm Park - Pedestrian Entrance,Seagroves Farm Park,Pedestrian Entrance,,,Town of Apex,"201 Parkfield Dr., Apex, NC","201 Parkfield Dr., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.727813,-78.828484,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.8285423620056,35.7272856138793,712,Seagroves Farm Park - Pedestrian Entrance,Seagroves Farm Park,Pedestrian Entrance,,,Town of Apex,"201 Parkfield Dr., Apex, NC","201 Parkfield Dr., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,35.727813,-78.828484,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.8820653226081,35.7999106302948,713,Sears Farm Road Park - Greenway Entrance,Sears Farm Road Park,Greenway Entrance,,,Town of Cary,"5077 Sears Farm Road, Cary, NC","5077 Sears Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/sears-farm-road-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.79906,-78.880551,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8807166141195,35.7990869461687,714,Sears Farm Road Park - Greenway Entrance,Sears Farm Road Park,Greenway Entrance,,,Town of Cary,"5077 Sears Farm Road, Cary, NC","5077 Sears Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/sears-farm-road-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.79906,-78.880551,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8836121242815,35.7990885185479,715,Sears Farm Road Park - Greenway Entrance,Sears Farm Road Park,Greenway Entrance,,,Town of Cary,"5077 Sears Farm Road, Cary, NC","5077 Sears Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/sears-farm-road-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.79906,-78.880551,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8825702082091,35.7979699795927,716,Sears Farm Road Park - Pedestrian Entrance,Sears Farm Road Park,Pedestrian Entrance,,,Town of Cary,"5077 Sears Farm Road, Cary, NC","5077 Sears Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/sears-farm-road-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.79906,-78.880551,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.8831098852272,35.7977278652362,717,Sears Farm Road Park - Sears Farm Rd Entrance,Sears Farm Road Park,Sears Farm Rd Entrance,,,Town of Cary,"5077 Sears Farm Road, Cary, NC","5077 Sears Farm Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/sears-farm-road-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,35.79906,-78.880551,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6635162701744,35.8576333637311,718,Sertoma Arts Center - Greenway Entrance,Sertoma Arts Center,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/sertoma-arts-center,919-420-2329,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,35.85876814,-78.66446917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6641155960267,35.8603888882183,719,Sertoma Arts Center - Greenway Entrance,Sertoma Arts Center,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/sertoma-arts-center,919-420-2329,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,35.85876814,-78.66446917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6633857878635,35.8595749881506,720,Sertoma Arts Center - Greenway Entrance,Sertoma Arts Center,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/sertoma-arts-center,919-420-2329,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,35.85876814,-78.66446917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6661530527421,35.857813874472,721,Sertoma Arts Center - W Millbrook Rd Entrance,Sertoma Arts Center,W Millbrook Rd Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/sertoma-arts-center,919-420-2329,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,35.85876814,-78.66446917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6611817276076,35.8556384520713,722,Shelley Lake Park - Greenway Entrance,Shelley Lake Park,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/shelley-lake-park,919-420-2329,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.85630135,-78.66097917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6635162701744,35.8576333637311,723,Shelley Lake Park - Greenway Entrance,Shelley Lake Park,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/shelley-lake-park,919-420-2329,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.85630135,-78.66097917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6608136525137,35.8639252024122,724,Shelley Lake Park - Greenway Entrance,Shelley Lake Park,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/shelley-lake-park,919-420-2329,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.85630135,-78.66097917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6645238643391,35.8607867965569,725,Shelley Lake Park - Greenway Entrance,Shelley Lake Park,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/shelley-lake-park,919-420-2329,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.85630135,-78.66097917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6541935160566,35.8643387868029,726,Shelley Lake Park - Greenway Entrance,Shelley Lake Park,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/shelley-lake-park,919-420-2329,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.85630135,-78.66097917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6545585632266,35.866689215025,727,Shelley Lake Park - Greenway Entrance,Shelley Lake Park,Greenway Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/shelley-lake-park,919-420-2329,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.85630135,-78.66097917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.6622946182125,35.8563926589491,728,Shelley Lake Park - W Millbrook Rd Entrance,Shelley Lake Park,W Millbrook Rd Entrance,,,City of Raleigh,"1400 W Millbrook Rd, Raleigh, NC","1400 W Millbrook Rd, Raleigh, NC",https://raleighnc.gov/places/shelley-lake-park,919-420-2329,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,35.85630135,-78.66097917,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.8428086837767,35.8509336390397,729,Shiloh Park/Luther Green Center - Church St Entrance,Shiloh Park/Luther Green Center,Church St Entrance,,,Town of Morrisville,922 Church Street,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/shiloh-park-luther-green-center,919-463-7110,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,,,Tobacco Barn and batting cage,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,Yes,No,Yes,No,Yes,
-78.8431121134181,35.8520360972964,730,Shiloh Park/Luther Green Center - Pedestrian Entrance,Shiloh Park/Luther Green Center,Pedestrian Entrance,,,Town of Morrisville,922 Church Street,"Morrisville, NC 27560",http://www.townofmorrisville.org/government/departments-services/parks-recreation-cultural-resources/parks-and-greenways/shiloh-park-luther-green-center,919-463-7110,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,,,Tobacco Barn and batting cage,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,No,Yes,No,No,
-78.5056211637017,35.9525196706614,731,Smith Creek Soccer Center - Greenway Entrance,Smith Creek Soccer Center,Greenway Entrance,,,Town of Wake Forest,"690 Heritage Lake Rd, Wake Forest, NC","690 Heritage Lake Rd, Wake Forest, NC",http://www.wakeforestnc.gov/smith-creek-soccer-center.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,35.955823,-78.501277,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.502559950955,35.9551489554388,732,Smith Creek Soccer Center - Greenway Entrance,Smith Creek Soccer Center,Greenway Entrance,,,Town of Wake Forest,"690 Heritage Lake Rd, Wake Forest, NC","690 Heritage Lake Rd, Wake Forest, NC",http://www.wakeforestnc.gov/smith-creek-soccer-center.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,35.955823,-78.501277,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.506093940886,35.9509029212937,733,Smith Creek Soccer Center - Greenway Entrance,Smith Creek Soccer Center,Greenway Entrance,,,Town of Wake Forest,"690 Heritage Lake Rd, Wake Forest, NC","690 Heritage Lake Rd, Wake Forest, NC",http://www.wakeforestnc.gov/smith-creek-soccer-center.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,35.955823,-78.501277,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.5012394838662,35.9558139844016,734,Smith Creek Soccer Center - Heritage Lake Rd Entrance,Smith Creek Soccer Center,Heritage Lake Rd Entrance,,,Town of Wake Forest,"690 Heritage Lake Rd, Wake Forest, NC","690 Heritage Lake Rd, Wake Forest, NC",http://www.wakeforestnc.gov/smith-creek-soccer-center.aspx,919-435-9560,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,35.955823,-78.501277,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6259757953769,35.6917955211554,735,South Garner Park - Claymore Dr Entrance,South Garner Park,Claymore Dr Entrance,,,Town of Garner,"1210 Poole Drive, Garner NC, 27529","1210 Poole Drive, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=24,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,35.692472,-78.625674,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6277436576858,35.6917653666167,736,South Garner Park - Leary Dr Entrance,South Garner Park,Leary Dr Entrance,,,Town of Garner,"1210 Poole Drive, Garner NC, 27529","1210 Poole Drive, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=24,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,35.692472,-78.625674,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6248974134856,35.6935026218687,737,South Garner Park - Poole Dr Entrance,South Garner Park,Poole Dr Entrance,,,Town of Garner,"1210 Poole Drive, Garner NC, 27529","1210 Poole Drive, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=24,919-773-4443,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,35.692472,-78.625674,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.804997114718,35.5711908826675,738,South Park - Greenway Entrance,South Park,Greenway Entrance,,,Town of Fuquay-Varina,"900 South Main Street, Fuquay-Varina, NC","900 South Main Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,35.571857,-78.802875,Splash Pad,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8007217465923,35.5733133160153,739,South Park - Pedestrian Entrance,South Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"900 South Main Street, Fuquay-Varina, NC","900 South Main Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,35.571857,-78.802875,Splash Pad,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.8006918677485,35.5711812395054,740,South Park - Pedestrian Entrance,South Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"900 South Main Street, Fuquay-Varina, NC","900 South Main Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,35.571857,-78.802875,Splash Pad,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.804754468436,35.5737033277635,741,South Park - Pedestrian Entrance,South Park,Pedestrian Entrance,,,Town of Fuquay-Varina,"900 South Main Street, Fuquay-Varina, NC","900 South Main Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,35.571857,-78.802875,Splash Pad,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.8023025714596,35.5734667044894,742,South Park - S Judd Pkwy Entrance,South Park,S Judd Pkwy Entrance,,,Town of Fuquay-Varina,"900 South Main Street, Fuquay-Varina, NC","900 South Main Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,35.571857,-78.802875,Splash Pad,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.8007038168791,35.5724682523157,743,South Park - S Main St Entrance,South Park,S Main St Entrance,,,Town of Fuquay-Varina,"900 South Main Street, Fuquay-Varina, NC","900 South Main Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,35.571857,-78.802875,Splash Pad,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,Yes,Yes,No,Yes,
-78.6082524886109,35.7550655312399,744,Southgate Park - Fountain Dr Entrance,Southgate Park,Fountain Dr Entrance,Sgt. Courtney T. Johnson Community Center,,City of Raleigh,"1801 Proctor Rd, Raleigh, NC","1801 Proctor Rd, Raleigh, NC",https://raleighnc.gov/places/southgate-park,919-831-6719,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,35.75511244,-78.60782548,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6092309808346,35.7533133924276,745,Southgate Park - Pedestrian Entrance,Southgate Park,Pedestrian Entrance,Sgt. Courtney T. Johnson Community Center,,City of Raleigh,"1801 Proctor Rd, Raleigh, NC","1801 Proctor Rd, Raleigh, NC",https://raleighnc.gov/places/southgate-park,919-831-6719,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,35.75511244,-78.60782548,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.5667949111592,35.8601504020582,746,Spring Forest Road Park - Pedestrian Entrance,Spring Forest Road Park,Pedestrian Entrance,,,City of Raleigh,"4203 Spring Forest Rd, Raleigh, NC","4203 Spring Forest Rd, Raleigh, NC",https://raleighnc.gov/places/spring-forest-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.85887791,-78.56883253,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.5668397871549,35.8579497048881,747,Spring Forest Road Park - Pedestrian Entrance,Spring Forest Road Park,Pedestrian Entrance,,,City of Raleigh,"4203 Spring Forest Rd, Raleigh, NC","4203 Spring Forest Rd, Raleigh, NC",https://raleighnc.gov/places/spring-forest-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.85887791,-78.56883253,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.5703217898759,35.8601457177068,748,Spring Forest Road Park - Pedestrian Entrance,Spring Forest Road Park,Pedestrian Entrance,,,City of Raleigh,"4203 Spring Forest Rd, Raleigh, NC","4203 Spring Forest Rd, Raleigh, NC",https://raleighnc.gov/places/spring-forest-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.85887791,-78.56883253,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.571389546757,35.8580545927585,749,Spring Forest Road Park - Spring Forest Rd Entrance,Spring Forest Road Park,Spring Forest Rd Entrance,,,City of Raleigh,"4203 Spring Forest Rd, Raleigh, NC","4203 Spring Forest Rd, Raleigh, NC",https://raleighnc.gov/places/spring-forest-road-park,919-872-4140,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,35.85887791,-78.56883253,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.6858125280946,35.7781315232801,750,Spring Park - Collegeview Ave Entrance,Spring Park,Collegeview Ave Entrance,,,City of Raleigh,"1422 Collegeview Ave, Raleigh, NC","1422 Collegeview Ave, Raleigh, NC",https://raleighnc.gov/places/spring-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,35.77830139,-78.68608011,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
-78.7167021175349,35.908564164486,751,Strickland Road Neighborhood Park - Pedestrian Entrance,Strickland Road Neighborhood Park,Pedestrian Entrance,,,City of Raleigh,"12804 Strickland Rd, Raleigh, NC","12804 Strickland Rd, Raleigh, NC",https://raleighnc.gov/places/strickland-road-neighborhood-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.91007037,-78.71473914,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,No,Yes,No,No,
-78.7144070938099,35.9078765150856,752,Strickland Road Neighborhood Park - Strickland Rd Entrance,Strickland Road Neighborhood Park,Strickland Rd Entrance,,,City of Raleigh,"12804 Strickland Rd, Raleigh, NC","12804 Strickland Rd, Raleigh, NC",https://raleighnc.gov/places/strickland-road-neighborhood-park,919-831-6640,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,35.91007037,-78.71473914,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,No,Yes,
-78.8490560594697,35.7203502393418,753,Sue Helton Park - Grand Helton Ct Entrance,Sue Helton Park,Grand Helton Ct Entrance,,,Town of Apex,"201 Matney Ln., Apex, NC","703 Matney Ln., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.7203069999999,-78.8493079999999,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
-78.8491185470368,35.7205726656385,754,Sue Helton Park - Matney Ln Entrance,Sue Helton Park,Matney Ln Entrance,,,Town of Apex,"201 Matney Ln., Apex, NC","703 Matney Ln., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,35.7203069999999,-78.8493079999999,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,No,Yes,Yes,No,
-78.7330724932614,35.7444258165114,755,Swift Creek Elementary School Park - Yates Mill Pond Rd Entrance,Swift Creek Elementary School Park,Yates Mill Pond Rd Entrance,,,Wake County Public School System,"5601 Tryon Rd, Raleigh, NC","5601 Tryon Rd, Raleigh, NC",http://www.wcpss.net/swiftcreekes,(919) 233-4320,,,,,,,,,,,Yes,Yes,,Yes,,,,No,,,,,,,No,,,,,,,,,,,,,,,,No,,,,Yes,No,Yes,No,Yes,
-78.7939540635807,35.7293512324974,756,Symphony Lake Park - Greenway Entrance,Symphony Lake Park,Greenway Entrance,,,Town of Cary,,,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/greenways/symphony-lake-greenway,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.797468830319,35.727916797842,757,Symphony Lake Park - Greenway Entrance,Symphony Lake Park,Greenway Entrance,,,Town of Cary,,,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/greenways/symphony-lake-greenway,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.8036630858441,35.7274847698825,758,Symphony Lake Park - Greenway Entrance,Symphony Lake Park,Greenway Entrance,,,Town of Cary,,,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/greenways/symphony-lake-greenway,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
-78.7935209235534,35.7289043532731,759,Symphony Lake Park - Greenway Entrance,Symphony Lake Park,Greenway Entrance,,,Town of Cary,,,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/greenways/symphony-lake-greenway,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,No,Yes,Yes,No,No,
